state,district,forecast_month,predicted_update_total,predicted_stress_level
Odisha,Nayagarh,2026-03-01,12448.5,High
Odisha,Nuapada,2026-01-01,9962.5,High
Odisha,Nuapada,2026-02-01,10323.0,High
Odisha,Nuapada,2026-03-01,10683.5,High
Odisha,Puri,2026-01-01,23315.0,High
Odisha,Puri,2026-02-01,27246.0,High
Odisha,Puri,2026-03-01,31177.0,High
Odisha,Rayagada,2026-01-01,13145.0,High
Odisha,Rayagada,2026-02-01,14004.0,High
Odisha,Rayagada,2026-03-01,14863.0,High
Odisha,Sambalpur,2026-01-01,15527.0,High
Odisha,Sambalpur,2026-02-01,17229.0,High
Odisha,Sambalpur,2026-03-01,18931.0,High
Odisha,Sonapur,2026-01-01,5053.0,Medium
Odisha,Sonapur,2026-02-01,4961.0,Medium
Odisha,Sonapur,2026-03-01,4869.0,Medium
Odisha,Subarnapur,2026-01-01,1466.5,Low
Odisha,Subarnapur,2026-02-01,1583.0,Low
Odisha,Subarnapur,2026-03-01,1699.5,Low
Odisha,Sundargarh,2026-01-01,5145.5,Medium
Odisha,Sundargarh,2026-02-01,5942.0,Medium
Odisha,Sundargarh,2026-03-01,6738.5,Medium
Odisha,Sundergarh,2026-01-01,20524.0,High
Odisha,Sundergarh,2026-02-01,22850.0,High
Odisha,Sundergarh,2026-03-01,25176.0,High
Odisha,jajpur,2026-01-01,101.5,Low
Odisha,jajpur,2026-02-01,121.0,Low
Odisha,jajpur,2026-03-01,140.5,Low
Orissa,Angul,2026-01-01,0.5,Low
Orissa,Angul,2026-02-01,0.0,Low
Orissa,Angul,2026-03-01,0.0,Low
Orissa,Anugul,2026-01-01,215.0,Low
Orissa,Anugul,2026-02-01,263.0,Low
Orissa,Anugul,2026-03-01,311.0,Low
Orissa,Balangir,2026-01-01,3527.0,Medium
Orissa,Balangir,2026-02-01,3995.0,Medium
Orissa,Balangir,2026-03-01,4463.0,Medium
Orissa,Baleshwar,2026-01-01,1308.5,Low
Orissa,Baleshwar,2026-02-01,1417.0,Low
Orissa,Baleshwar,2026-03-01,1525.5,Low
Orissa,Baleswar,2026-01-01,3.5,Low
Orissa,Baleswar,2026-02-01,3.0,Low
Orissa,Baleswar,2026-03-01,2.5,Low
Orissa,Bargarh,2026-01-01,470.5,Low
Orissa,Bargarh,2026-02-01,534.0,Low
Orissa,Bargarh,2026-03-01,597.5,Low
Orissa,Baudh,2026-01-01,0.0,Low
Orissa,Baudh,2026-02-01,0.0,Low
Orissa,Baudh,2026-03-01,0.0,Low
Orissa,Bhadrak,2026-01-01,1962.0,Low
Orissa,Bhadrak,2026-02-01,2282.0,Medium
Orissa,Bhadrak,2026-03-01,2602.0,Medium
Orissa,Cuttack,2026-01-01,2091.5,Medium
Orissa,Cuttack,2026-02-01,2492.0,Medium
Orissa,Cuttack,2026-03-01,2892.5,Medium
Orissa,Debagarh,2026-01-01,4.5,Low
Orissa,Debagarh,2026-02-01,6.0,Low
Orissa,Debagarh,2026-03-01,7.5,Low
Orissa,Dhenkanal,2026-01-01,469.0,Low
Orissa,Dhenkanal,2026-02-01,540.0,Low
Orissa,Dhenkanal,2026-03-01,611.0,Low
Orissa,Gajapati,2026-01-01,47.5,Low
Orissa,Gajapati,2026-02-01,56.0,Low
Orissa,Gajapati,2026-03-01,64.5,Low
Orissa,Ganjam,2026-01-01,3433.5,Medium
Orissa,Ganjam,2026-02-01,4112.0,Medium
Orissa,Ganjam,2026-03-01,4790.5,Medium
Orissa,Jagatsinghapur,2026-01-01,111.0,Low
Orissa,Jagatsinghapur,2026-02-01,129.0,Low
Orissa,Jagatsinghapur,2026-03-01,147.0,Low
Orissa,Jajapur,2026-01-01,403.0,Low
Orissa,Jajapur,2026-02-01,476.0,Low
Orissa,Jajapur,2026-03-01,549.0,Low
Orissa,Jharsuguda,2026-01-01,104.5,Low
Orissa,Jharsuguda,2026-02-01,131.0,Low
Orissa,Jharsuguda,2026-03-01,157.5,Low
Orissa,Kalahandi,2026-01-01,6.0,Low
Orissa,Kalahandi,2026-02-01,5.0,Low
Orissa,Kalahandi,2026-03-01,4.0,Low
Orissa,Kandhamal,2026-01-01,148.5,Low
Orissa,Kandhamal,2026-02-01,163.0,Low
Orissa,Kandhamal,2026-03-01,177.5,Low
Orissa,Kendrapara,2026-01-01,182.5,Low
Orissa,Kendrapara,2026-02-01,207.0,Low
Orissa,Kendrapara,2026-03-01,231.5,Low
Orissa,Kendujhar,2026-01-01,187.0,Low
Orissa,Kendujhar,2026-02-01,206.0,Low
Orissa,Kendujhar,2026-03-01,225.0,Low
Orissa,Khorda,2026-01-01,5.0,Low
Orissa,Khorda,2026-02-01,6.0,Low
Orissa,Khorda,2026-03-01,7.0,Low
Orissa,Khordha,2026-01-01,3948.5,Medium
Orissa,Khordha,2026-02-01,4539.0,Medium
Orissa,Khordha,2026-03-01,5129.5,Medium
Orissa,Koraput,2026-01-01,438.5,Low
Orissa,Koraput,2026-02-01,482.0,Low
Orissa,Koraput,2026-03-01,525.5,Low
Orissa,Malkangiri,2026-01-01,97.0,Low
Orissa,Malkangiri,2026-02-01,98.0,Low
Orissa,Malkangiri,2026-03-01,99.0,Low
Orissa,Mayurbhanj,2026-01-01,32.0,Low
Orissa,Mayurbhanj,2026-02-01,34.0,Low
Orissa,Mayurbhanj,2026-03-01,36.0,Low
Orissa,Nabarangapur,2026-01-01,15.5,Low
Orissa,Nabarangapur,2026-02-01,20.0,Low
Orissa,Nabarangapur,2026-03-01,24.5,Low
Orissa,Nayagarh,2026-01-01,450.5,Low
Orissa,Nayagarh,2026-02-01,493.0,Low
Orissa,Nayagarh,2026-03-01,535.5,Low
Orissa,Nuapada,2025-12-01,0.0,Low
Orissa,Nuapada,2026-01-01,0.0,Low
Orissa,Nuapada,2026-02-01,0.0,Low
Orissa,Puri,2026-01-01,1565.5,Low
Orissa,Puri,2026-02-01,1829.0,Low
Orissa,Puri,2026-03-01,2092.5,Medium
Orissa,Rayagada,2026-01-01,713.0,Low
Orissa,Rayagada,2026-02-01,868.0,Low
Orissa,Rayagada,2026-03-01,1023.0,Low
Orissa,Sambalpur,2026-01-01,118.0,Low
Orissa,Sambalpur,2026-02-01,133.0,Low
Orissa,Sambalpur,2026-03-01,148.0,Low
Orissa,Sonapur,2026-01-01,50.5,Low
Orissa,Sonapur,2026-02-01,55.0,Low
Orissa,Sonapur,2026-03-01,59.5,Low
Orissa,Subarnapur,2026-01-01,26.0,Low
Orissa,Subarnapur,2026-02-01,31.0,Low
Orissa,Subarnapur,2026-03-01,36.0,Low
Orissa,Sundargarh,2026-01-01,631.0,Low
Orissa,Sundargarh,2026-02-01,758.0,Low
Orissa,Sundargarh,2026-03-01,885.0,Low
Pondicherry,Cuddalore,2025-12-01,2.0,Low
Pondicherry,Cuddalore,2026-01-01,2.0,Low
Pondicherry,Cuddalore,2026-02-01,2.0,Low
Pondicherry,Karaikal,2026-01-01,1049.5,Low
Pondicherry,Karaikal,2026-02-01,1207.0,Low
Pondicherry,Karaikal,2026-03-01,1364.5,Low
Pondicherry,Pondicherry,2026-01-01,6435.5,Medium
Pondicherry,Pondicherry,2026-02-01,7398.0,Medium
Pondicherry,Pondicherry,2026-03-01,8360.5,High
Pondicherry,Viluppuram,2026-01-01,0.5,Low
Pondicherry,Viluppuram,2026-02-01,0.0,Low
Pondicherry,Viluppuram,2026-03-01,0.0,Low
Pondicherry,Yanam,2026-01-01,120.0,Low
Pondicherry,Yanam,2026-02-01,140.0,Low
Pondicherry,Yanam,2026-03-01,160.0,Low
Puducherry,Karaikal,2026-01-01,3779.5,Medium
Puducherry,Karaikal,2026-02-01,4496.0,Medium
Puducherry,Karaikal,2026-03-01,5212.5,Medium
Puducherry,Pondicherry,2026-01-01,23.0,Low
Puducherry,Pondicherry,2026-02-01,27.0,Low
Puducherry,Pondicherry,2026-03-01,31.0,Low
Puducherry,Puducherry,2026-01-01,11518.5,High
Puducherry,Puducherry,2026-02-01,13538.0,High
Puducherry,Puducherry,2026-03-01,15557.5,High
Puducherry,Yanam,2026-01-01,74.5,Low
Puducherry,Yanam,2026-02-01,89.0,Low
Puducherry,Yanam,2026-03-01,103.5,Low
Punjab,Amritsar,2026-01-01,37397.0,High
Punjab,Amritsar,2026-02-01,43222.0,High
Punjab,Amritsar,2026-03-01,49047.0,High
Punjab,Barnala,2026-01-01,9363.5,High
Punjab,Barnala,2026-02-01,10452.0,High
Punjab,Barnala,2026-03-01,11540.5,High
Punjab,Bathinda,2026-01-01,26823.0,High
Punjab,Bathinda,2026-02-01,31055.0,High
Punjab,Bathinda,2026-03-01,35287.0,High
Punjab,Faridkot,2026-01-01,10395.0,High
Punjab,Faridkot,2026-02-01,12243.0,High
Punjab,Faridkot,2026-03-01,14091.0,High
Punjab,Fatehgarh Sahib,2026-01-01,9657.0,High
Punjab,Fatehgarh Sahib,2026-02-01,11257.0,High
Punjab,Fatehgarh Sahib,2026-03-01,12857.0,High
Punjab,Fazilka,2026-01-01,13840.5,High
Punjab,Fazilka,2026-02-01,15693.0,High
Punjab,Fazilka,2026-03-01,17545.5,High
Punjab,Ferozepur,2026-01-01,11705.0,High
Punjab,Ferozepur,2026-02-01,13386.0,High
Punjab,Ferozepur,2026-03-01,15067.0,High
Punjab,Firozpur,2026-01-01,3623.0,Medium
Punjab,Firozpur,2026-02-01,4026.0,Medium
Punjab,Firozpur,2026-03-01,4429.0,Medium
Punjab,Gurdaspur,2026-01-01,23799.5,High
Punjab,Gurdaspur,2026-02-01,26462.0,High
Punjab,Gurdaspur,2026-03-01,29124.5,High
Punjab,Hoshiarpur,2026-01-01,22479.0,High
Punjab,Hoshiarpur,2026-02-01,26587.0,High
Punjab,Hoshiarpur,2026-03-01,30695.0,High
Punjab,Jalandhar,2026-01-01,39258.5,High
Punjab,Jalandhar,2026-02-01,47075.0,High
Punjab,Jalandhar,2026-03-01,54891.5,High
Punjab,Kapurthala,2026-01-01,15642.0,High
Punjab,Kapurthala,2026-02-01,18889.0,High
Punjab,Kapurthala,2026-03-01,22136.0,High
Punjab,Ludhiana,2026-01-01,57730.5,High
Punjab,Ludhiana,2026-02-01,68315.0,High
Punjab,Ludhiana,2026-03-01,78899.5,High
Punjab,Malerkotla,2026-01-01,4113.0,Medium
Punjab,Malerkotla,2026-02-01,4809.0,Medium
Punjab,Malerkotla,2026-03-01,5505.0,Medium
Punjab,Mansa,2026-01-01,9550.5,High
Punjab,Mansa,2026-02-01,9775.0,High
Punjab,Mansa,2026-03-01,9999.5,High
Punjab,Moga,2026-01-01,13751.5,High
Punjab,Moga,2026-02-01,15432.0,High
Punjab,Moga,2026-03-01,17112.5,High
Punjab,Muktsar,2026-01-01,3033.0,Medium
Punjab,Muktsar,2026-02-01,3567.0,Medium
Punjab,Muktsar,2026-03-01,4101.0,Medium
Punjab,Nawanshahr,2026-01-01,2606.5,Medium
Punjab,Nawanshahr,2026-02-01,2910.0,Medium
Punjab,Nawanshahr,2026-03-01,3213.5,Medium
Punjab,Pathankot,2026-01-01,7210.5,Medium
Punjab,Pathankot,2026-02-01,8376.0,High
Punjab,Pathankot,2026-03-01,9541.5,High
Punjab,Patiala,2026-01-01,28391.0,High
Punjab,Patiala,2026-02-01,32957.0,High
Punjab,Patiala,2026-03-01,37523.0,High
Punjab,Rupnagar,2026-01-01,11999.0,High
Punjab,Rupnagar,2026-02-01,14506.0,High
Punjab,Rupnagar,2026-03-01,17013.0,High
Punjab,S.A.S Nagar(Mohali),2026-01-01,1553.0,Low
Punjab,S.A.S Nagar(Mohali),2026-02-01,1796.0,Low
Punjab,S.A.S Nagar(Mohali),2026-03-01,2039.0,Medium
Punjab,SAS Nagar (Mohali),2026-01-01,18665.0,High
Punjab,SAS Nagar (Mohali),2026-02-01,21856.0,High
Punjab,SAS Nagar (Mohali),2026-03-01,25047.0,High
Punjab,Sangrur,2026-01-01,21749.0,High
Punjab,Sangrur,2026-02-01,25028.0,High
Punjab,Sangrur,2026-03-01,28307.0,High
Punjab,Shaheed Bhagat Singh Nagar,2026-01-01,9261.5,High
Punjab,Shaheed Bhagat Singh Nagar,2026-02-01,11318.0,High
Punjab,Shaheed Bhagat Singh Nagar,2026-03-01,13374.5,High
Punjab,Sri Muktsar Sahib,2026-01-01,13885.5,High
Punjab,Sri Muktsar Sahib,2026-02-01,16124.0,High
Punjab,Sri Muktsar Sahib,2026-03-01,18362.5,High
Punjab,Tarn Taran,2026-01-01,17351.5,High
Punjab,Tarn Taran,2026-02-01,20235.0,High
Punjab,Tarn Taran,2026-03-01,23118.5,High
Rajasthan,Ajmer,2026-01-01,55798.0,High
Rajasthan,Ajmer,2026-02-01,68765.0,High
Rajasthan,Ajmer,2026-03-01,81732.0,High
Rajasthan,Alwar,2026-01-01,84033.0,High
Rajasthan,Alwar,2026-02-01,103284.0,High
Rajasthan,Alwar,2026-03-01,122535.0,High
Rajasthan,Banswara,2026-01-01,36871.0,High
Rajasthan,Banswara,2026-02-01,45316.0,High
Rajasthan,Banswara,2026-03-01,53761.0,High
Rajasthan,Baran,2026-01-01,39605.5,High
Rajasthan,Baran,2026-02-01,50649.0,High
Rajasthan,Baran,2026-03-01,61692.5,High
Rajasthan,Barmer,2026-01-01,59254.0,High
Rajasthan,Barmer,2026-02-01,73280.0,High
Rajasthan,Barmer,2026-03-01,87306.0,High
Rajasthan,Bharatpur,2026-01-01,50634.5,High
Rajasthan,Bharatpur,2026-02-01,62122.0,High
Rajasthan,Bharatpur,2026-03-01,73609.5,High
Rajasthan,Bhilwara,2026-01-01,63108.5,High
Rajasthan,Bhilwara,2026-02-01,79491.0,High
Rajasthan,Bhilwara,2026-03-01,95873.5,High
Rajasthan,Bikaner,2026-01-01,53239.5,High
Rajasthan,Bikaner,2026-02-01,66929.0,High
Rajasthan,Bikaner,2026-03-01,80618.5,High
Rajasthan,Bundi,2026-01-01,31016.0,High
Rajasthan,Bundi,2026-02-01,39672.0,High
Rajasthan,Bundi,2026-03-01,48328.0,High
Rajasthan,Chittaurgarh,2026-01-01,1414.0,Low
Rajasthan,Chittaurgarh,2026-02-01,1721.0,Low
Rajasthan,Chittaurgarh,2026-03-01,2028.0,Medium
Rajasthan,Chittorgarh,2026-01-01,26157.0,High
Rajasthan,Chittorgarh,2026-02-01,32598.0,High
Rajasthan,Chittorgarh,2026-03-01,39039.0,High
Rajasthan,Churu,2026-01-01,49071.5,High
Rajasthan,Churu,2026-02-01,61360.0,High
Rajasthan,Churu,2026-03-01,73648.5,High
Rajasthan,Dausa,2026-01-01,35530.5,High
Rajasthan,Dausa,2026-02-01,43898.0,High
Rajasthan,Dausa,2026-03-01,52265.5,High
Rajasthan,Deeg,2026-01-01,227.5,Low
Rajasthan,Deeg,2026-02-01,296.0,Low
Rajasthan,Deeg,2026-03-01,364.5,Low
Rajasthan,Deeg ,2026-01-01,650.5,Low
Rajasthan,Deeg ,2026-02-01,821.0,Low
Rajasthan,Deeg ,2026-03-01,991.5,Low
Rajasthan,Dhaulpur,2026-01-01,352.5,Low
Rajasthan,Dhaulpur,2026-02-01,437.0,Low
Rajasthan,Dhaulpur,2026-03-01,521.5,Low
Rajasthan,Dholpur,2026-01-01,25561.5,High
Rajasthan,Dholpur,2026-02-01,31080.0,High
Rajasthan,Dholpur,2026-03-01,36598.5,High
Rajasthan,Dungarpur,2026-01-01,36780.0,High
Rajasthan,Dungarpur,2026-02-01,45896.0,High
Rajasthan,Dungarpur,2026-03-01,55012.0,High
Rajasthan,Ganganagar,2026-01-01,40957.0,High
Rajasthan,Ganganagar,2026-02-01,51136.0,High
Rajasthan,Ganganagar,2026-03-01,61315.0,High
Rajasthan,Hanumangarh,2026-01-01,39360.5,High
Rajasthan,Hanumangarh,2026-02-01,49356.0,High
Rajasthan,Hanumangarh,2026-03-01,59351.5,High
Rajasthan,Jaipur,2026-01-01,151057.5,High
Rajasthan,Jaipur,2026-02-01,188841.0,High
Rajasthan,Jaipur,2026-03-01,226624.5,High
Rajasthan,Jaisalmer,2026-01-01,15324.5,High
Rajasthan,Jaisalmer,2026-02-01,19091.0,High
Rajasthan,Jaisalmer,2026-03-01,22857.5,High
Rajasthan,Jalor,2026-01-01,38415.0,High
Rajasthan,Jalor,2026-02-01,47740.0,High
Rajasthan,Jalor,2026-03-01,57065.0,High
Rajasthan,Jalore,2026-01-01,989.5,Low
Rajasthan,Jalore,2026-02-01,1304.0,Low
Rajasthan,Jalore,2026-03-01,1618.5,Low
Rajasthan,Jhalawar,2026-01-01,34544.0,High
Rajasthan,Jhalawar,2026-02-01,43214.0,High
Rajasthan,Jhalawar,2026-03-01,51884.0,High
Rajasthan,Jhunjhunu,2026-01-01,2422.0,Medium
Rajasthan,Jhunjhunu,2026-02-01,3034.0,Medium
Rajasthan,Jhunjhunu,2026-03-01,3646.0,Medium
Rajasthan,Jhunjhunun,2026-01-01,42379.5,High
Rajasthan,Jhunjhunun,2026-02-01,52502.0,High
Rajasthan,Jhunjhunun,2026-03-01,62624.5,High
Rajasthan,Jodhpur,2026-01-01,74554.0,High
Rajasthan,Jodhpur,2026-02-01,93126.0,High
Rajasthan,Jodhpur,2026-03-01,111698.0,High
Rajasthan,Karauli,2026-01-01,33842.5,High
Rajasthan,Karauli,2026-02-01,42175.0,High
Rajasthan,Karauli,2026-03-01,50507.5,High
Rajasthan,Kota,2026-01-01,40248.0,High
Rajasthan,Kota,2026-02-01,50628.0,High
Rajasthan,Kota,2026-03-01,61008.0,High
Rajasthan,Nagaur,2026-01-01,75147.0,High
Rajasthan,Nagaur,2026-02-01,94660.0,High
Rajasthan,Nagaur,2026-03-01,114173.0,High
Rajasthan,Pali,2026-01-01,51884.5,High
Rajasthan,Pali,2026-02-01,65206.0,High
Rajasthan,Pali,2026-03-01,78527.5,High
Rajasthan,Pratapgarh,2026-01-01,19882.5,High
Rajasthan,Pratapgarh,2026-02-01,25013.0,High
Rajasthan,Pratapgarh,2026-03-01,30143.5,High
Rajasthan,Rajsamand,2026-01-01,22460.5,High
Rajasthan,Rajsamand,2026-02-01,27376.0,High
Rajasthan,Rajsamand,2026-03-01,32291.5,High
Rajasthan,Salumbar,2026-01-01,184.0,Low
Rajasthan,Salumbar,2026-02-01,240.0,Low
Rajasthan,Salumbar,2026-03-01,296.0,Low
Rajasthan,Sawai Madhopur,2026-01-01,30662.0,High
Rajasthan,Sawai Madhopur,2026-02-01,38061.0,High
Rajasthan,Sawai Madhopur,2026-03-01,45460.0,High
Rajasthan,Sikar,2026-01-01,53656.5,High
Rajasthan,Sikar,2026-02-01,66493.0,High
Rajasthan,Sikar,2026-03-01,79329.5,High
Rajasthan,Sirohi,2026-01-01,26121.0,High
Rajasthan,Sirohi,2026-02-01,32346.0,High
Rajasthan,Sirohi,2026-03-01,38571.0,High
Rajasthan,Tonk,2026-01-01,31050.0,High
Rajasthan,Tonk,2026-02-01,38973.0,High
Rajasthan,Tonk,2026-03-01,46896.0,High
Rajasthan,Udaipur,2026-01-01,62055.5,High
Rajasthan,Udaipur,2026-02-01,75971.0,High
Rajasthan,Udaipur,2026-03-01,89886.5,High
Sikkim,East,2026-01-01,2082.0,Medium
Sikkim,East,2026-02-01,2491.0,Medium
Sikkim,East,2026-03-01,2900.0,Medium
Sikkim,East Sikkim,2026-01-01,1327.5,Low
Sikkim,East Sikkim,2026-02-01,1563.0,Low
Sikkim,East Sikkim,2026-03-01,1798.5,Low
Sikkim,Mangan,2026-01-01,29.5,Low
Sikkim,Mangan,2026-02-01,35.0,Low
Sikkim,Mangan,2026-03-01,40.5,Low
Sikkim,Namchi,2026-01-01,125.0,Low
Sikkim,Namchi,2026-02-01,157.0,Low
Sikkim,Namchi,2026-03-01,189.0,Low
Sikkim,North,2026-01-01,93.5,Low
Sikkim,North,2026-02-01,69.0,Low
Sikkim,North,2026-03-01,44.5,Low
Sikkim,North Sikkim,2026-01-01,111.0,Low
Sikkim,North Sikkim,2026-02-01,47.0,Low
Sikkim,North Sikkim,2026-03-01,0.0,Low
Sikkim,South,2026-01-01,1014.5,Low
Sikkim,South,2026-02-01,1205.0,Low
Sikkim,South,2026-03-01,1395.5,Low
Sikkim,South Sikkim,2026-01-01,624.5,Low
Sikkim,South Sikkim,2026-02-01,762.0,Low
Sikkim,South Sikkim,2026-03-01,899.5,Low
Sikkim,West,2026-01-01,739.0,Low
Sikkim,West,2026-02-01,866.0,Low
Sikkim,West,2026-03-01,993.0,Low
Sikkim,West Sikkim,2026-01-01,476.5,Low
Sikkim,West Sikkim,2026-02-01,521.0,Low
Sikkim,West Sikkim,2026-03-01,565.5,Low
Tamil Nadu,Ariyalur,2026-01-01,18104.5,High
Tamil Nadu,Ariyalur,2026-02-01,21302.0,High
Tamil Nadu,Ariyalur,2026-03-01,24499.5,High
Tamil Nadu,Chengalpattu,2026-01-01,11408.5,High
Tamil Nadu,Chengalpattu,2026-02-01,13957.0,High
Tamil Nadu,Chengalpattu,2026-03-01,16505.5,High
Tamil Nadu,Chennai,2026-01-01,96814.5,High
Tamil Nadu,Chennai,2026-02-01,115107.0,High
Tamil Nadu,Chennai,2026-03-01,133399.5,High
Tamil Nadu,Coimbatore,2026-01-01,80521.0,High
Tamil Nadu,Coimbatore,2026-02-01,97417.0,High
Tamil Nadu,Coimbatore,2026-03-01,114313.0,High
Tamil Nadu,Cuddalore,2026-01-01,69367.5,High
Tamil Nadu,Cuddalore,2026-02-01,82874.0,High
Tamil Nadu,Cuddalore,2026-03-01,96380.5,High
Tamil Nadu,Dharmapuri,2026-01-01,39491.5,High
Tamil Nadu,Dharmapuri,2026-02-01,47020.0,High
Tamil Nadu,Dharmapuri,2026-03-01,54548.5,High
Tamil Nadu,Dindigul,2026-01-01,48636.0,High
Tamil Nadu,Dindigul,2026-02-01,57245.0,High
Tamil Nadu,Dindigul,2026-03-01,65854.0,High
Tamil Nadu,Erode,2026-01-01,44308.0,High
Tamil Nadu,Erode,2026-02-01,49511.0,High
Tamil Nadu,Erode,2026-03-01,54714.0,High
Tamil Nadu,Kallakurichi,2026-01-01,4839.0,Medium
Tamil Nadu,Kallakurichi,2026-02-01,5818.0,Medium
Tamil Nadu,Kallakurichi,2026-03-01,6797.0,Medium
Tamil Nadu,Kancheepuram,2026-01-01,85186.0,High
Tamil Nadu,Kancheepuram,2026-02-01,101656.0,High
Tamil Nadu,Kancheepuram,2026-03-01,118126.0,High
Tamil Nadu,Kanchipuram,2026-01-01,15.0,Low
Tamil Nadu,Kanchipuram,2026-02-01,20.0,Low
Tamil Nadu,Kanchipuram,2026-03-01,25.0,Low
Tamil Nadu,Kanniyakumari,2026-01-01,20204.5,High
Tamil Nadu,Kanniyakumari,2026-02-01,22290.0,High
Tamil Nadu,Kanniyakumari,2026-03-01,24375.5,High
Tamil Nadu,Kanyakumari,2026-01-01,11370.0,High
Tamil Nadu,Kanyakumari,2026-02-01,12860.0,High
Tamil Nadu,Kanyakumari,2026-03-01,14350.0,High
Tamil Nadu,Karur,2026-01-01,19138.5,High
Tamil Nadu,Karur,2026-02-01,22571.0,High
Tamil Nadu,Karur,2026-03-01,26003.5,High
Tamil Nadu,Krishnagiri,2026-01-01,38053.5,High
Tamil Nadu,Krishnagiri,2026-02-01,42696.0,High
Tamil Nadu,Krishnagiri,2026-03-01,47338.5,High
Tamil Nadu,Madurai,2026-01-01,72061.0,High
Tamil Nadu,Madurai,2026-02-01,85081.0,High
Tamil Nadu,Madurai,2026-03-01,98101.0,High
Tamil Nadu,Mayiladuthurai,2026-01-01,3210.5,Medium
Tamil Nadu,Mayiladuthurai,2026-02-01,4025.0,Medium
Tamil Nadu,Mayiladuthurai,2026-03-01,4839.5,Medium
Tamil Nadu,Nagapattinam,2026-01-01,32101.0,High
Tamil Nadu,Nagapattinam,2026-02-01,38146.0,High
Tamil Nadu,Nagapattinam,2026-03-01,44191.0,High
Tamil Nadu,Namakkal,2026-01-01,39390.5,High
Tamil Nadu,Namakkal,2026-02-01,46501.0,High
Tamil Nadu,Namakkal,2026-03-01,53611.5,High
Tamil Nadu,Perambalur,2026-01-01,14607.0,High
Tamil Nadu,Perambalur,2026-02-01,16845.0,High
Tamil Nadu,Perambalur,2026-03-01,19083.0,High
Tamil Nadu,Pudukkottai,2026-01-01,49869.5,High
Tamil Nadu,Pudukkottai,2026-02-01,59347.0,High
Tamil Nadu,Pudukkottai,2026-03-01,68824.5,High
Tamil Nadu,Ramanathapuram,2026-01-01,29654.0,High
Tamil Nadu,Ramanathapuram,2026-02-01,33813.0,High
Tamil Nadu,Ramanathapuram,2026-03-01,37972.0,High
Tamil Nadu,Ranipet,2026-01-01,857.0,Low
Tamil Nadu,Ranipet,2026-02-01,1060.0,Low
Tamil Nadu,Ranipet,2026-03-01,1263.0,Low
Tamil Nadu,Salem,2026-01-01,88841.0,High
Tamil Nadu,Salem,2026-02-01,108434.0,High
Tamil Nadu,Salem,2026-03-01,128027.0,High
Tamil Nadu,Sivaganga,2026-01-01,32614.0,High
Tamil Nadu,Sivaganga,2026-02-01,38810.0,High
Tamil Nadu,Sivaganga,2026-03-01,45006.0,High
Tamil Nadu,Tenkasi,2026-01-01,6576.0,Medium
Tamil Nadu,Tenkasi,2026-02-01,7672.0,Medium
Tamil Nadu,Tenkasi,2026-03-01,8768.0,High
Tamil Nadu,Thanjavur,2026-01-01,62583.5,High
Tamil Nadu,Thanjavur,2026-02-01,75143.0,High
Tamil Nadu,Thanjavur,2026-03-01,87702.5,High
Tamil Nadu,The Nilgiris,2026-01-01,18180.5,High
Tamil Nadu,The Nilgiris,2026-02-01,22254.0,High
Tamil Nadu,The Nilgiris,2026-03-01,26327.5,High
Tamil Nadu,Theni,2026-01-01,30572.5,High
Tamil Nadu,Theni,2026-02-01,36588.0,High
Tamil Nadu,Theni,2026-03-01,42603.5,High
Tamil Nadu,Thiruvallur,2026-01-01,1474.5,Low
Tamil Nadu,Thiruvallur,2026-02-01,1732.0,Low
Tamil Nadu,Thiruvallur,2026-03-01,1989.5,Low
Tamil Nadu,Thiruvarur,2026-01-01,34316.0,High
Tamil Nadu,Thiruvarur,2026-02-01,41264.0,High
Tamil Nadu,Thiruvarur,2026-03-01,48212.0,High
Tamil Nadu,Thoothukkudi,2026-01-01,46960.0,High
Tamil Nadu,Thoothukkudi,2026-02-01,55564.0,High
Tamil Nadu,Thoothukkudi,2026-03-01,64168.0,High
Tamil Nadu,Tiruchirappalli,2026-01-01,52440.5,High
Tamil Nadu,Tiruchirappalli,2026-02-01,59644.0,High
Tamil Nadu,Tiruchirappalli,2026-03-01,66847.5,High
Tamil Nadu,Tirunelveli,2026-01-01,63144.0,High
Tamil Nadu,Tirunelveli,2026-02-01,71407.0,High
Tamil Nadu,Tirunelveli,2026-03-01,79670.0,High
Tamil Nadu,Tirupathur,2026-01-01,55.0,Low
Tamil Nadu,Tirupathur,2026-02-01,64.0,Low
Tamil Nadu,Tirupathur,2026-03-01,73.0,Low
Tamil Nadu,Tirupattur,2026-01-01,6551.0,Medium
Tamil Nadu,Tirupattur,2026-02-01,8021.0,High
Tamil Nadu,Tirupattur,2026-03-01,9491.0,High
Tamil Nadu,Tiruppur,2026-01-01,53923.5,High
Tamil Nadu,Tiruppur,2026-02-01,63620.0,High
Tamil Nadu,Tiruppur,2026-03-01,73316.5,High
Tamil Nadu,Tiruvallur,2026-01-01,85504.0,High
Tamil Nadu,Tiruvallur,2026-02-01,101929.0,High
Tamil Nadu,Tiruvallur,2026-03-01,118354.0,High
Tamil Nadu,Tiruvannamalai,2026-01-01,37793.0,High
Tamil Nadu,Tiruvannamalai,2026-02-01,42414.0,High
Tamil Nadu,Tiruvannamalai,2026-03-01,47035.0,High
Tamil Nadu,Tiruvarur,2026-01-01,4.5,Low
Tamil Nadu,Tiruvarur,2026-02-01,6.0,Low
