state,district,month,enrol_total,demo_total,bio_total,update_total,update_pressure,growth_rate,rolling_updates,privacy_flag,confidence_score,service_stress_score,stress_level,enrol_norm,update_norm,pressure_norm,growth_norm,aadhaar_maturity_index,maturity_category
Andhra Pradesh,Bapatla,2025-05,0.0,1554.0,951.0,2505.0,0.0,5.5064935064935066,1685.0,Suppressed,0.5,9278.441558441558,High,0.0,0.011641957521959382,0.0,0.36544407972979404,0.04003699522956722,Underserved
Andhra Pradesh,Bapatla,2025-06,0.0,1178.0,1401.0,2579.0,0.0,0.029540918163672547,1823.0,Suppressed,0.5,53.85309381237505,High,0.0,0.011985871636380537,0.0,0.05782525303483387,0.009378286794397549,Underserved
Andhra Pradesh,Bapatla,2025-07,0.0,1056.0,388.0,1444.0,0.0,-0.44009305932531995,2176.0,Suppressed,0.5,-957.6424970918962,Low,0.0,0.006710972719245248,0.0,0.03144776467769876,0.005158068283543451,Underserved
Andhra Pradesh,Bapatla,2025-09,155.0,1606.0,375.0,1981.0,12.780645161290323,0.37188365650969524,2001.3333333333333,Safe,1.0,744.2631578947367,High,0.009355383872525349,0.009206673792814984,0.004105571847507332,0.07705329450481804,0.015030599506837907,Underserved
Andhra Pradesh,Bapatla,2025-10,96.0,1253.0,763.0,2016.0,21.0,0.0176678445229681,1813.6666666666667,Safe,0.5,32.043580683156485,High,0.005794302269435055,0.009369335873960124,0.00674590427240604,0.05715838931386634,0.012193541455829902,Underserved
Andhra Pradesh,Bapatla,2025-11,199.0,2182.0,1175.0,3357.0,16.86934673366834,0.6651785714285714,2451.3333333333335,Safe,1.0,1630.5744047619048,High,0.012011105746016416,0.015601617325835386,0.00541899991444534,0.09352651316937032,0.019921378795983283,Underserved
Andhra Pradesh,Bapatla,2025-12,143.0,3064.0,1275.0,4339.0,30.342657342657343,0.29252308608876976,3237.3333333333335,Safe,1.0,946.9947373647107,High,0.008631096088845968,0.020165450573964773,0.009747079133523079,0.0725959242491861,0.018711081859351046,Underserved
Andhra Pradesh,Chittoor,2025-03,0.0,42368.0,39805.0,82173.0,0.0,0.0,82173.0,Suppressed,0.5,0.0,Low,0.0,0.3818980341125622,0.0,0.05616605616605617,0.12018601585037428,Underserved
Andhra Pradesh,Chittoor,2025-04,0.0,1328.0,45490.0,46818.0,0.0,-0.430250812310613,64495.5,Suppressed,0.5,-27749.241265379143,Low,0.0,0.21758609471580612,0.0,0.032000564876326985,0.06847588490237454,Underserved
Andhra Pradesh,Chittoor,2025-05,0.0,17383.0,42258.0,59641.0,0.0,0.2738903840403264,62877.333333333336,Suppressed,0.5,17221.496974098285,High,0.0,0.2771808337593531,0.0,0.07154939885940784,0.09030919001374671,Underserved
Andhra Pradesh,Chittoor,2025-06,0.0,11056.0,34093.0,45149.0,0.0,-0.24298720678727725,50536.0,Suppressed,0.5,-12279.601482201844,Low,0.0,0.20982943718919925,0.0,0.04251842306200885,0.06720067346296066,Underserved
Andhra Pradesh,Chittoor,2025-07,0.0,10408.0,21335.0,31743.0,0.0,-0.2969279496777337,45511.0,Suppressed,0.5,-13513.487917783339,Low,0.0,0.1475252126225775,0.0,0.039488784267184676,0.04820644221349172,Underserved
Andhra Pradesh,Chittoor,2025-09,3163.0,17308.0,15108.0,32416.0,10.248498261144483,0.02120152474561321,36436.0,Safe,1.0,772.4987556311629,High,0.19091018831482376,0.15065297206859693,0.0032921613431238306,0.057356862195724306,0.12795408543470577,Underserved
Andhra Pradesh,Chittoor,2025-10,2339.0,17007.0,34828.0,51835.0,22.161179991449337,0.5990560217176704,38664.666666666664,Safe,1.0,23162.30139437315,High,0.14117576050217287,0.24090254217595392,0.007118914227898921,0.089812670328465,0.1391461167320816,Underserved
Andhra Pradesh,Chittoor,2025-11,3306.0,27316.0,40190.0,67506.0,20.41923774954628,0.302324684093759,50585.666666666664,Safe,1.0,15293.295694672195,High,0.19954128440366972,0.3137333271366826,0.006559343960663759,0.07314644135325142,0.18256302482993056,Underserved
Andhra Pradesh,Chittoor,2025-12,1983.0,30539.0,30881.0,61420.0,30.97327281896117,-0.09015494918970168,60253.666666666664,Safe,1.0,-5432.166256826555,Low,0.11968855625301786,0.285448714969559,0.009949653973325144,0.05110240822621944,0.1406102086093618,Underserved
Andhra Pradesh,Cuddapah,2025-03,0.0,18747.0,21155.0,39902.0,0.0,0.0,39902.0,Suppressed,0.5,0.0,Low,0.0,0.18544406748152625,0.0,0.05616605616605617,0.06124982586106349,Underserved
Andhra Pradesh,Cuddapah,2025-04,0.0,0.0,27922.0,27922.0,0.0,-0.3002355771640519,33912.0,Suppressed,0.5,-10181.58889278733,Low,0.0,0.1297671608495608,0.0,0.039303007876011736,0.04286044904246942,Underserved
Andhra Pradesh,Cuddapah,2025-05,0.0,1288.0,25699.0,26987.0,0.0,-0.03348613996132077,31603.666666666668,Suppressed,0.5,-1058.2848052909278,Low,0.0,0.1254217595389692,0.0,0.05428527174820421,0.04305505503651118,Underserved
Andhra Pradesh,Cuddapah,2025-06,0.0,3326.0,26350.0,29676.0,0.0,0.09964056768073526,28195.0,Suppressed,0.5,2809.3658057583307,High,0.0,0.13791885485894875,0.0,0.061762473886830066,0.04755190384636763,Underserved
Andhra Pradesh,Cuddapah,2025-07,0.0,1662.0,15042.0,16704.0,0.0,-0.43712090578245044,24455.666666666668,Suppressed,0.5,-10690.083164847014,Low,0.0,0.07763164009852674,0.0,0.03161469882052171,0.026450961911610192,Underserved
Andhra Pradesh,Cuddapah,2025-09,2141.0,11181.0,10202.0,21383.0,9.98738907052779,0.2801125478927202,22587.666666666668,Safe,1.0,6327.088860951467,High,0.12922501207146306,0.09937723660361575,0.003208284314335943,0.07189887326381579,0.08933471999891872,Underserved
Andhra Pradesh,Cuddapah,2025-10,1600.0,13283.0,21386.0,34669.0,21.668125,0.6213347051395968,24252.0,Safe,1.0,15068.6092690455,High,0.09657170449058425,0.16112376260631128,0.0069605284291680055,0.09106397611284671,0.09746431387524535,Underserved
Andhra Pradesh,Cuddapah,2025-11,2431.0,18591.0,22997.0,41588.0,17.107363225010285,0.1995731056563501,32546.666666666668,Safe,1.0,6495.439345428676,High,0.14672863351038146,0.1932797323046893,0.005495458793771374,0.06737529042758499,0.12451199389707214,Underserved
Andhra Pradesh,Cuddapah,2025-12,1624.0,20276.0,26114.0,46390.0,28.56527093596059,0.11546599980763683,40882.333333333336,Safe,1.0,4720.519492802412,High,0.09802028005794301,0.21559696983780266,0.009176123011872981,0.06265132599652173,0.11198756017654476,Underserved
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-03,0.0,2376.0,485.0,2861.0,0.0,0.0,2861.0,Suppressed,0.5,0.0,Low,0.0,0.013296463261607102,0.0,0.05616605616605617,0.009605544595087747,Underserved
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-04,0.0,0.0,568.0,568.0,0.0,-0.8014680181754631,1714.5,Suppressed,0.5,-1374.1169171618315,Low,0.0,0.0026397732025840036,0.0,0.011150758441915383,0.0019070078049667396,Underserved
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-05,0.0,808.0,1102.0,1910.0,0.0,2.362676056338028,1779.6666666666667,Suppressed,0.5,4204.775821596244,High,0.0,0.008876702142491984,0.0,0.18886825224853393,0.02154983586760099,Underserved
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-06,0.0,583.0,1196.0,1779.0,0.0,-0.06858638743455492,1419.0,Suppressed,0.5,-97.32408376963343,Low,0.0,0.008267881210205883,0.0,0.05231382927718007,0.0077117472907797715,Underserved
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-07,0.0,462.0,526.0,988.0,0.0,-0.4446318156267566,1559.0,Suppressed,0.5,-693.1810005621135,Low,0.0,0.004591718176325696,0.0,0.031192840636348227,0.004496799516532532,Underserved
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-09,259.0,2005.0,580.0,2585.0,9.980694980694981,1.6163967611336032,1784.0,Safe,1.0,2883.6518218623482,High,0.015632544664413325,0.012013756564576846,0.0032061339481834184,0.1469526874385174,0.025193640368626806,Underserved
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-10,132.0,1651.0,1081.0,2732.0,20.696969696969695,0.05686653771760164,2101.6666666666665,Safe,1.0,119.5145067698261,High,0.0079671656204732,0.012696937305386439,0.006648560776411724,0.059360025317472136,0.01426166212683477,Underserved
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-11,266.0,2743.0,1512.0,4255.0,15.996240601503759,0.557467057101025,3190.6666666666665,Safe,1.0,1778.6915568570034,High,0.016055045871559634,0.019775061579216435,0.0051385289436247225,0.08747678220591837,0.022129920831705566,Underserved
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-12,184.0,3862.0,1415.0,5277.0,28.679347826086957,0.2401880141010575,4088.0,Safe,1.0,981.8886016451231,High,0.01110574601641719,0.024524794348654552,0.00921276833475328,0.06965646965646966,0.020607937343760863,Underserved
Andhra Pradesh,East Godavari,2025-03,0.0,41011.0,39934.0,80945.0,0.0,0.0,80945.0,Suppressed,0.5,0.0,Low,0.0,0.37619091880838407,0.0,0.05616605616605617,0.11847388125912084,Underserved
Andhra Pradesh,East Godavari,2025-04,0.0,3710.0,53488.0,57198.0,0.0,-0.2933720427450738,69071.5,Suppressed,0.5,-20263.647050466363,Low,0.0,0.26582702049542223,0.0,0.039688505535685724,0.08371695670219524,Underserved
Andhra Pradesh,East Godavari,2025-05,0.0,8692.0,43532.0,52224.0,0.0,-0.08696108255533408,63455.666666666664,Suppressed,0.5,-5518.17346760376,Low,0.0,0.24271041502068133,0.0,0.051281795118992224,0.07794130401810362,Underserved
Andhra Pradesh,East Godavari,2025-06,0.0,8080.0,45651.0,53731.0,0.0,0.02885646446078427,54384.333333333336,Suppressed,0.5,1569.3395820567787,High,0.0,0.24971417948598784,0.0,0.05778680996971438,0.0806929348427678,Underserved
Andhra Pradesh,East Godavari,2025-07,0.0,2073.0,26034.0,28107.0,0.0,-0.47689415793489787,44687.333333333336,Suppressed,0.5,-21311.128200356095,Low,0.0,0.1306269461356137,0.0,0.029380792106220632,0.042126163051306176,Underserved
Andhra Pradesh,East Godavari,2025-09,3050.0,19943.0,18429.0,38372.0,12.580983606557377,0.36521151314619127,40070.0,Safe,1.0,14634.025331767883,High,0.18408981168517624,0.17833341079146722,0.0040414338601212265,0.0766785465259155,0.13561208933612645,Underserved
Andhra Pradesh,East Godavari,2025-10,1959.0,17374.0,37455.0,54829.0,27.98825931597754,0.4288804336495362,40436.0,Safe,1.0,17342.209215052648,High,0.1182399806856591,0.25481712134591256,0.008990767528421954,0.08025457869093855,0.13356474005281566,Underserved
Andhra Pradesh,East Godavari,2025-11,3011.0,26232.0,45985.0,72217.0,23.984390567917636,0.31713144503820967,55139.333333333336,Safe,1.0,17486.416458443524,High,0.18173587638821825,0.3356276432588186,0.007704590609674795,0.0739780787200948,0.1823213695268773,Underserved
Andhra Pradesh,East Godavari,2025-12,1929.0,35144.0,42549.0,77693.0,40.2763089683774,0.07582702133846597,68246.33333333333,Safe,1.0,5174.916173938728,High,0.11642926122646065,0.36107728772598413,0.012938101178405848,0.06042496090545719,0.16352500713460638,Underserved
Andhra Pradesh,Eluru,2025-03,0.0,2819.0,602.0,3421.0,0.0,0.0,3421.0,Suppressed,0.5,0.0,Low,0.0,0.015899056559929358,0.0,0.05616605616605617,0.010386322584584426,Underserved
Andhra Pradesh,Eluru,2025-04,0.0,0.0,864.0,864.0,0.0,-0.7474422683425899,2142.5,Suppressed,0.5,-1601.3950599239988,Low,0.0,0.0040154296602686245,0.0,0.014185171741441842,0.0026231460722247715,Underserved
Andhra Pradesh,Eluru,2025-05,0.0,378.0,1535.0,1913.0,0.0,1.2141203703703702,2066.0,Suppressed,0.5,2508.3726851851848,High,0.0,0.008890644606590139,0.0,0.12435840908063131,0.015103034290040174,Underserved
Andhra Pradesh,Eluru,2025-06,0.0,1638.0,1717.0,3355.0,0.0,0.7537898588604286,2044.0,Suppressed,0.5,1540.746471510716,High,0.0,0.01559232234976995,0.0,0.09850345971621455,0.01452804267655244,Underserved
Andhra Pradesh,Eluru,2025-07,0.0,0.0,609.0,609.0,0.0,-0.8184798807749627,1959.0,Suppressed,0.5,-1603.4020864381519,Low,0.0,0.0028303202119254545,0.0,0.01019526921166266,0.0018686229847439024,Underserved
Andhra Pradesh,Eluru,2025-09,216.0,2615.0,725.0,3340.0,15.462962962962964,4.48440065681445,2434.6666666666665,Safe,1.0,10918.020799124246,High,0.013037180106228875,0.015522610029279175,0.004967222281709915,0.30803715532779574,0.041668815040396864,Underserved
Andhra Pradesh,Eluru,2025-10,130.0,2435.0,818.0,3253.0,25.023076923076925,-0.026047904191616733,2400.6666666666665,Safe,1.0,-62.53233532934124,Low,0.007846450989859971,0.015118278570432681,0.008038251501149028,0.05470304811622177,0.014752019078925777,Underserved
Andhra Pradesh,Eluru,2025-11,271.0,3484.0,1033.0,4517.0,16.66789667896679,0.388564402090378,3703.3333333333335,Safe,1.0,1438.9835024080332,High,0.016356832448092707,0.020992703443788632,0.005354287400888787,0.07799018619799437,0.021710420112350866,Underserved
Andhra Pradesh,Eluru,2025-12,155.0,4711.0,1320.0,6031.0,38.909677419354836,0.33517821562984285,4600.333333333333,Safe,1.0,1541.9315179691537,High,0.009355383872525349,0.028029000325324162,0.012499093292436505,0.0749916946507604,0.02214984177017073,Underserved
Andhra Pradesh,Guntur,2025-03,0.0,43362.0,41678.0,85040.0,0.0,0.0,85040.0,Suppressed,0.5,0.0,Low,0.0,0.39522238230236556,0.0,0.05616605616605617,0.12418332030731527,Underserved
Andhra Pradesh,Guntur,2025-04,0.0,7320.0,56242.0,63562.0,0.0,-0.2525634995296331,74301.0,Suppressed,0.5,-18765.720578551267,Low,0.0,0.2954036343356416,0.0,0.041980560465979096,0.09281914634729038,Underserved
Andhra Pradesh,Guntur,2025-05,0.0,12350.0,43888.0,56238.0,0.0,-0.11522607847456023,68280.0,Suppressed,0.5,-7867.636638242972,Low,0.0,0.26136543198401263,0.0,0.04969426177065962,0.08337905577226974,Underserved
Andhra Pradesh,Guntur,2025-06,0.0,15243.0,47695.0,62938.0,0.0,0.11913652690351717,60912.666666666664,Suppressed,0.5,7256.923551098306,High,0.0,0.2925036018032254,0.0,0.06285748502754797,0.0940368290437224,Underserved
Andhra Pradesh,Guntur,2025-07,0.0,6918.0,26818.0,33736.0,0.0,-0.4639804251803362,50970.666666666664,Suppressed,0.5,-23649.39159172519,Low,0.0,0.1567876562717851,0.0,0.03010610554542678,0.0500469074360782,Underserved
Andhra Pradesh,Guntur,2025-09,3336.0,19823.0,15839.0,35662.0,10.690047961630695,0.05709034858904438,44112.0,Safe,1.0,2518.3694569599256,High,0.20135200386286817,0.1657387182228006,0.0034340019150757134,0.05937259589144816,0.13688647698414738,Underserved
Andhra Pradesh,Guntur,2025-10,2157.0,17484.0,32703.0,50187.0,23.26703755215577,0.4072962817564916,39861.666666666664,Safe,1.0,16235.508617950014,High,0.1301907291163689,0.23324348189803412,0.007474152763300923,0.07904228200341712,0.1314483949689597,Underserved
Andhra Pradesh,Guntur,2025-11,4271.0,27842.0,40918.0,68760.0,16.099274174666355,0.37007591607388357,51536.333333333336,Safe,1.0,19072.355769422356,High,0.25778609367455335,0.3195612771297114,0.005171626782738952,0.0769517608539666,0.20771232205067922,Underserved
Andhra Pradesh,Guntur,2025-12,2970.0,33012.0,38893.0,71905.0,24.21043771043771,0.04573880162885402,63617.333333333336,Safe,1.0,2909.7805894900157,High,0.17926122646064702,0.3341776269926105,0.007777204532745811,0.05873502426731048,0.17938672201532216,Underserved
Andhra Pradesh,Hyderabad,2025-03,0.0,6740.0,15309.0,22049.0,0.0,0.0,22049.0,Suppressed,0.5,0.0,Low,0.0,0.10247246363340615,0.0,0.05616605616605617,0.03635834470662746,Underserved
Andhra Pradesh,Hyderabad,2025-04,0.0,0.0,10774.0,10774.0,0.0,-0.5113610594584788,16411.5,Suppressed,0.5,-8392.202027302825,Low,0.0,0.050072036064507136,0.0,0.027444922179377263,0.017766103037289864,Underserved
Andhra Pradesh,Hyderabad,2025-05,0.0,0.0,11023.0,11023.0,0.0,0.02311119361425651,14615.333333333334,Suppressed,0.5,337.7777984035636,High,0.0,0.051229260584654,0.0,0.0574641207646591,0.02111519025186211,Underserved
Andhra Pradesh,Hyderabad,2025-06,0.0,0.0,11950.0,11950.0,0.0,0.08409688832441264,11249.0,Suppressed,0.5,946.0058967613178,High,0.0,0.05553748199098388,0.0,0.06088944671907568,0.022750189269202734,Underserved
Andhra Pradesh,Hyderabad,2025-07,0.0,0.0,15655.0,15655.0,0.0,0.3100418410041841,12876.0,Suppressed,0.5,3992.0987447698744,High,0.0,0.07275642515220523,0.0,0.07357988362172463,0.029184915907834036,Underserved
Andhra Pradesh,Hyderabad,2025-09,1897.0,5569.0,12545.0,18114.0,9.548761201897733,0.15707441711913117,15239.666666666666,Safe,1.0,2393.761758756519,High,0.11449782713664895,0.08418459822465957,0.003067382332765093,0.06498830670021982,0.07816681745863245,Underserved
Andhra Pradesh,Hyderabad,2025-10,1605.0,5083.0,11663.0,16746.0,10.433644859813084,-0.07552169592580327,16838.333333333332,Safe,1.0,-1271.6594898973171,Low,0.09687349106711733,0.07782683459590092,0.003351636639837162,0.051924300350931686,0.06796020416867782,Underserved
Andhra Pradesh,Hyderabad,2025-11,2060.0,9410.0,14080.0,23490.0,11.402912621359222,0.40272303833751333,19450.0,Safe,1.0,7832.963095664634,High,0.12433606953162722,0.10916949388855324,0.0036629979509666634,0.07878542095668573,0.09109641766507877,Underserved
Andhra Pradesh,Hyderabad,2025-12,885.0,11540.0,18749.0,30289.0,34.224858757062144,0.2894423158790975,23508.333333333332,Safe,1.0,6804.306442457784,High,0.05341622404635442,0.14076776502300506,0.010994172424369465,0.07242288953655493,0.07303794256397267,Underserved
Andhra Pradesh,K.V.Rangareddy,2025-07,0.0,0.0,22.0,22.0,0.0,0.0,22.0,Suppressed,0.5,0.0,Low,0.0,0.00010224473671980295,0.0,0.05616605616605617,0.0056472790376215585,Underserved
Andhra Pradesh,K.V.Rangareddy,2025-09,30.0,113.0,216.0,329.0,10.966666666666667,13.954545454545455,175.5,Safe,0.5,2449.0227272727275,High,0.0018107194591984548,0.0015290235627643258,0.003522861120034265,0.83993783993784,0.08588135107029954,Underserved
Andhra Pradesh,K.V.Rangareddy,2025-10,19.0,92.0,227.0,319.0,16.789473684210527,-0.03039513677811545,223.33333333333334,Suppressed,0.5,-6.788247213779117,Low,0.0011467889908256881,0.0014825486824371428,0.005393342012274503,0.05445888120660158,0.007428036724176477,Underserved
Andhra Pradesh,K.V.Rangareddy,2025-11,17.0,172.0,180.0,352.0,20.705882352941178,0.10344827586206895,333.3333333333333,Suppressed,0.5,34.48275862068965,High,0.0010260743602124576,0.0016359157875168472,0.006651423820411557,0.06197633783840681,0.00842912302826303,Underserved
Andhra Pradesh,K.V.Rangareddy,2025-12,9.0,158.0,166.0,324.0,36.0,-0.07954545454545459,331.6666666666667,Suppressed,0.5,-26.382575757575772,Low,0.0005432158377595364,0.0015057861226007343,0.011564407324124639,0.051698301698301696,0.008151733806539132,Underserved
Andhra Pradesh,K.v. Rangareddy,2025-03,0.0,0.0,17.0,17.0,0.0,0.0,17.0,Suppressed,0.5,0.0,Low,0.0,7.900729655621138e-05,0.0,0.05616605616605617,0.005640307805572481,Underserved
Andhra Pradesh,K.v. Rangareddy,2025-06,0.0,0.0,35.0,35.0,0.0,1.0588235294117645,26.0,Suppressed,0.5,27.529411764705877,High,0.0,0.00016266208114514106,0.0,0.11563599798893916,0.01161239842323746,Underserved
Andhra Pradesh,K.v. Rangareddy,2025-09,7.0,41.0,86.0,127.0,18.142857142857142,2.6285714285714286,59.666666666666664,Suppressed,0.5,156.83809523809524,High,0.0004225012071463061,0.0005902309801552262,0.005828094167316783,0.20380254665968953,0.0218919432763374,Underserved
Andhra Pradesh,K.v. Rangareddy,2025-10,8.0,39.0,93.0,132.0,16.5,0.03937007874015741,98.0,Suppressed,0.5,3.858267716535426,High,0.0004828585224529213,0.0006134684203188177,0.00530035335689046,0.0583773182198379,0.007274986428438697,Underserved
Andhra Pradesh,K.v. Rangareddy,2025-11,2.0,40.0,73.0,113.0,56.5,-0.14393939393939392,124.0,Suppressed,0.5,-17.848484848484848,Low,0.00012071463061323032,0.0005251661476971697,0.01814969482814006,0.04808154808154808,0.008643929470337264,Underserved
Andhra Pradesh,K.v. Rangareddy,2025-12,3.0,47.0,114.0,161.0,53.666666666666664,0.4247787610619469,135.33333333333334,Suppressed,0.5,57.48672566371682,High,0.00018107194591984548,0.0007482455732676489,0.017239533140593212,0.08002420391800923,0.011747229470267798,Underserved
Andhra Pradesh,Kakinada,2025-03,0.0,5386.0,551.0,5937.0,0.0,0.0,5937.0,Suppressed,0.5,0.0,Low,0.0,0.02759213645024864,0.0,0.05616605616605617,0.01389424655168021,Underserved
Andhra Pradesh,Kakinada,2025-04,0.0,0.0,1323.0,1323.0,0.0,-0.7771601819100555,3630.0,Suppressed,0.5,-2821.091460333502,Low,0.0,0.006148626667286332,0.0,0.012516033738873562,0.0030961913740732558,Underserved
